Subject_ID,Delta,Theta,Alpha,Beta,Gamma,y
X19.V13,0.021251983844078462,0.001875478881278963,0.002371395458835354,0.0012989948023464657,8.363460959229937e-05,2
X13.V1.484,1.0271157192487872,1.8714676516218647,4.444129175355273,1.35697789706303,0.01819687646248949,1
X21.V1.842,0.05741770556723073,0.014031295822752412,0.011970811560334462,0.016959600194696656,0.0008535193102715418,3
X10.V1.491,0.018435352988865363,0.004943420018455771,0.01722472529641664,0.002284435214089765,6.004017653609988e-05,4
X7.V1.762,0.0666711090246617,0.009930444367021118,0.006168758344479243,0.013516751299860456,0.001420745639851844,3
X19.V1.243,0.05694572957339146,0.02654868472056438,0.01854915897290344,0.004660788310131534,0.0004570986461228278,2
X18.V1.224,0.6934714183503345,0.14904566973178623,0.15456166725008855,0.15200727179151935,0.0008834881105378444,1
X22.V1.86,0.012539539270910697,0.002579513294094452,0.009898823508234627,0.011093720740202652,0.0006343523768464164,5
X3.V1.981,0.015123012163336537,0.006287538057890612,0.0241996123659135,0.023153298308191378,0.0006620965324284046,4
X19.V1.25,0.024092788896823085,0.005960597521776471,0.005686265627758413,0.010663346013765895,0.0005878583834449134,5
X2.V1.394,0.1593710313838811,0.07308082478389628,0.09670262718002931,0.07532525762783171,0.00791632066444059,1
X10.V1.981,0.00722881018486682,0.04460126023847172,0.04709337398837754,0.010175771828933509,0.0003181954981844007,4
X15.V1.182,0.042826102173997356,0.005939380643062083,0.0020416481948838518,0.0018323866729528,0.00020702407671249024,3
X20.V1.492,0.08131965117991513,0.008270492475878893,0.0011988629956389716,0.009013354809861727,0.0009661183774446371,3
X4.V1.353,0.01779188954680666,0.02783442066925003,0.0012868497735434642,0.0008997016919065483,1.915291667635429e-05,2
X4.V1.914,0.013623696316452721,0.025409714809913143,0.0004521010995594389,0.0018157238171931161,5.618261646431862e-05,2
X5.V1.98,0.03270324150919154,0.009980418898510899,0.03083706640399729,0.015252328610943503,0.001162853997146853,5
X9.V1.783,0.11338252512926623,0.005754338808794316,0.0009595991268498685,0.0010553113794138872,0.00013224156858777995,2
X16.V1.504,0.3456568794641478,0.0977097910518102,0.025293346537424835,0.10373028770749874,0.003204634171240026,1
X7.V1.912,0.07290871389265055,0.008245037025628161,0.002438473197720479,0.0008804795148723731,9.673063421137011e-05,3
X13.V1,0.011768835383075497,0.010192963642500814,0.011232486757459035,0.007961947213060332,0.000742756573320276,5
X6.V1.833,0.03952176643238389,0.016438415841423776,0.004815592751197109,0.0033710478250430923,0.0001801922290461673,2
X9.V1.433,0.009134980757861396,0.02778614733756827,0.0031281830233200586,0.002461917447148517,0.00012206239878304994,2
X10.V1.45,0.029907397849897883,0.006063417851442751,0.015123310061507987,0.012928173676156358,0.0005580488289032998,5
X3.V1.517,0.2733736131870071,0.26200334087672533,0.34145712420201946,0.8391653345211679,0.019562307601670787,1
X20.V1.961,0.009464533988447692,0.003300674417751246,0.008950378280485838,0.00649612823755525,0.0002106804418486973,4
X22.V1.87,0.007467645094996072,0.00712225105563876,0.006602853003928141,0.009373937700333658,0.0002485108214753341,5
X19.V1.66,0.04376369677326669,0.0034068076140456394,0.01606466790420149,0.006087397487167762,0.0003944331985872923,5
X16.V1.142,0.007605032940319192,0.0035206556657653917,0.03515903565837049,0.020737601932929933,0.0014737285801402688,3
X7.V1.18,0.0023412507386002036,0.004541409419882063,0.003673326820078043,0.004123440192302788,0.00010532458535823343,5
X3.V1.721,0.04133607346082441,0.012916678300207023,0.03625610429708601,0.018674401942157054,0.0006180555548688552,4
X8.V1.910,0.018725654745729306,0.005946278542677952,0.3499043120679299,0.018985335272094346,0.0005965548771061134,4
X12.V1.831,0.00596208377239045,0.004566806160491841,0.010666568008211419,0.01999604846914381,0.001215452909208755,4
X11.V1.793,0.04409897282946817,0.03097836474397947,0.009653221021309433,0.005661696696946853,0.00027611943963612114,2
X5.V1.70,0.009514807533094277,0.0042442950818135095,0.010946984666244972,0.00781474323068282,0.0007630786540988457,5
X10.V1.14,0.0026318487434932375,0.0017450763255086863,0.0017861820544452216,0.0016270266036456618,0.00031556594771128474,5
X13.V1.416,0.8433277994118197,1.5110855593635952,0.368214456639003,0.1617090115237035,0.0065549483875105286,1
X7.V1.604,0.04227904985518535,0.8141069063236781,0.13983958266754218,0.6917143748518773,0.021748025761391006,1
X8.V1.47,0.012635176746550379,0.0037131236803151424,0.0048875597412340105,0.0035735515930158434,0.0006687007456122554,5
X19.V1.554,0.4874885275133469,0.16872705130144391,0.1169870843759143,0.027096980073534397,0.003058134494411926,1
X4.V1.715,0.010310595062898971,0.0020501669717250533,0.0005365239812364257,0.0018892958363970053,9.657270037799513e-05,2
X14.V1.17,0.003896492634536025,0.004485291303899521,0.0046918342364336806,0.003888188068727458,0.0003862657807308054,5
X21.V1.692,0.011906534509958447,0.02301749838342799,0.01811518869253108,0.007607615475183217,0.00025629927525649737,3
X11.V1.232,0.09346476519182285,0.004964438482314974,0.0046603724137432604,0.003465560750767002,0.00036926752271976683,3
X6.V1.364,4.436244812427347,1.628253214658116,1.2181266057783449,7.594152230060732,0.030620791560023813,1
X16.V1.623,0.016767676861229742,0.003207394688322266,0.0003741569360531743,0.0003641093478984637,4.197069168231319e-05,2
X5.V1.944,0.057664175838067516,0.9120452677514015,0.22291586111535905,0.31213104220138926,0.006821002813198823,1
X22.V1.962,0.0014792811573388848,0.005314114418124862,0.000496080599629475,0.0009545876137181539,5.092490508926521e-05,3
X2.V1.584,4.2454008041032125,4.703269466638627,3.266133224425098,1.8163888329947437,0.02792774898141746,1
X2.V1.532,0.019126845893093,0.004351046881547824,0.0010906180513843714,0.0017719426996053206,7.966189837045433e-05,3
X4.V1.74,0.03432614624061554,0.0145995323610282,0.010765455356633296,0.00754546025969894,0.00018709229426834507,5
X5.V1.816,0.11402356201767748,1.9745569629953268,1.389932224383341,0.2985565569526323,0.0018002062190434227,1
X23.V1.36,0.01833516151823461,0.0017671981622998396,0.01789773553008349,0.02016260919909294,0.000247224885053044,5
X21.V1.631,0.04148848535503641,0.019618446231909507,0.016867726724164048,0.08062661211030048,0.0017260130467583177,4
X7.V1.192,0.0033322130506456436,0.02031165773170062,0.0022839350819492694,0.0008672085461689527,0.00011699703621768939,3
X22.V1.432,0.05588120387531378,0.009593438815396156,0.004266965221307088,0.001837244682336704,0.00014697477272861652,3
X21.V1.610,0.044984135537369026,0.006959676733599781,0.1285232209564178,0.006273077214830199,0.0005453919008553948,4
X8.V1.70,0.01691382533288549,0.006823118350325819,0.009229085346883697,0.00426058134863512,0.0004358847902531427,5
X1.V1.173,0.09107539672848614,0.01617770393666394,0.003073016094994434,0.005151419020458826,0.00031479242470771555,2
X18.V1.812,0.014934171221669304,0.0016720651857595865,0.0062901084367156515,0.0030201619610464056,0.00040605234642366195,3
X19.V1.181,0.017230418939080797,0.029394818566196152,0.1331474227342423,0.019572707823273063,0.00041382382995717125,4
X12.V1.43,0.0034223930259836676,0.005038949307381685,0.017290928170029658,0.014754692664823684,0.0011899265921993154,5
X12.V1.934,0.22170233275233764,1.7798044388283634,0.5155128405451265,0.2777736992452693,0.009292834627969144,1
X22.V1.903,0.1473093895775937,0.01513793798122332,0.005002024724033317,0.008616852001921714,0.0004317295187212075,2
X9.V1.80,0.009754467788823315,0.018261694326027048,0.031982622587230586,0.006345157521293844,0.00030883283145665915,5
X22.V1.717,0.245597985177035,0.6787020497158734,0.5034658269033045,0.2268965916571678,0.00849358039544238,1
X15.V1.61,0.1322075008093782,0.01674242196969779,0.01040090613347196,0.012202046630191643,0.000398596036541409,5
X3.V1.934,0.06325421237383484,2.1025828358426133,0.23280854720677682,0.21035260334261138,0.004583312409035943,1
X13.V1.515,0.024002412282213118,0.00401398911606923,0.002423310997345752,0.0013788606523572567,5.5884998023916835e-05,2
X21.V1.411,0.002382034172434337,0.003976717777372929,0.009511601180246508,0.0038916415233396797,0.00013440342790056278,4
X12.V1.853,0.37175348225719906,0.014341313910478902,0.007526421880731066,0.004551405968838552,0.00020013501900450453,2
X14.V1.183,0.006673982824480275,0.015358334640541111,0.005759633103917822,0.0014980563738444257,4.506530794531678e-05,2
X7.V1.511,0.023027995396113,0.001137774006113251,0.023068872558676318,0.006109859358216113,0.00010524878910692209,4
X22.V1.394,0.8413300111688398,0.017612369933886856,0.10895019086193367,0.10472086910905232,0.0031721594939420113,1
X12.V1.34,0.04151534730116621,0.0029504033241785927,0.023792441418443278,0.0102212237334083,0.0003959343077125076,5
X5.V1.56,0.00649394301639801,0.012364128800458422,0.02296744850509697,0.005515440280107182,0.00044701247792981687,5
X17.V1.384,0.0032683677656149225,0.249761588899091,0.09942015878001176,0.012723692663669059,0.0003481956377542702,1
X12.V1.20,0.03558763896752119,0.0037156556148730535,0.0016362497985619212,0.003934654244410842,0.00016689852002840474,5
X14.V1.72,0.004598700026356833,0.00044959960478453643,0.0035801265304165456,0.004766368807590309,0.0002031806442232661,5
X19.V1.33,0.018453503920316663,0.009945375696136495,0.026499712838038054,0.014827243769281698,0.0013505971985663583,5
X23.V1.302,0.024830297078243503,0.009312600945248953,0.0009567019756246897,0.0007052840863498461,3.933174879384716e-05,3
X1.V1.924,1.8806395137734324,1.5913419728982023,0.49473422732535766,1.9313285871032915,0.026315089290647447,1
X7.V1.383,0.10031668733316754,0.007813850933011682,0.0004991909081830602,0.002175786411382242,0.00011188894726921692,2
X7.V1.35,0.028350797811794497,0.004835571965932906,0.006440475050018667,0.01245385703128176,0.0005799207935219331,5
X2.V1.60,0.004275199685651661,0.002086527582908405,0.0008734027421559821,0.0024196228202678716,0.00032881329632230573,5
X13.V1.473,0.047278212623245414,0.008485904485109476,0.004854082586114189,0.005856522291656059,0.0005421254112950106,2
X13.V1.80,0.010181229550161035,0.007358979623483823,0.012448049403618891,0.015193956960583952,0.0004738701195763856,5
X18.V1.301,0.01169636744952088,0.011138152693557599,0.008361566305786544,0.005447480767411088,0.00011123919156902082,4
X7.V1.382,0.0807742196618074,0.004793960423527871,0.004670484706938242,0.004842942215514458,0.00030637629526331,3
X3.V1.992,0.05806431203096863,0.0015557443036070527,0.0004978222030862885,0.0015531431263596808,0.0001040888146771841,3
X5.V1.331,0.025823271433328892,0.010498066698104498,0.0232279005050387,0.011422361625247606,0.0003835469049971595,4
X11.V1.454,0.35655762091120957,0.8007350861117,0.28906982822931626,0.11029976773380828,0.003227816682830643,1
X5.V1.821,0.006624782128188306,0.009760583140141969,0.005501735617147007,0.02335813898527164,0.0009814108015726009,4
X23.V1.362,0.06918133672839251,0.0350272110176502,0.0030602924237804726,0.010174766766675274,0.0008849346268140128,3
X19.V1.872,0.009299030546900101,0.0007364400117644087,0.002723236546112376,0.0009296473322957331,5.111207976682055e-05,3
X23.V1.971,0.005931246138779482,0.00990121629133265,0.020169814822817333,0.006512873568198675,0.0005950314795199061,4
X8.V1.742,0.09060455414148202,0.009372328911540325,0.000946858026169695,0.0017324400232598145,0.00017010691319418092,3
X16.V1.191,0.01046752897745206,0.00975779321763064,0.08477072069204664,0.011642402371732955,0.00023545463819232644,4
X13.V1.22,0.020452358003329833,0.0019328186200722824,0.0037243163135162573,0.02299534218370462,0.0008027639491479706,5
X12.V1.311,0.02407539491907319,0.010054335082012988,0.03070383309892529,0.011295853871110725,0.0006175744091381791,4
X7.V1.2,0.02869271031789069,0.006189987609809698,0.002531648876118197,0.00583711706858076,0.0003012275571959388,5
X1.V1.963,0.08880347594173948,0.026559556249855888,0.014056581767608729,0.0045857433019263795,0.0010923385090729335,2
X18.V1.624,0.037796967315089164,0.0750181716285982,0.017039998201356776,0.02523457072002694,0.00033664546855237523,1
X1.V1.581,0.018065599864129447,0.018040698997849058,0.006788580198041223,0.03044710366627234,0.001207100496817937,4
X15.V1.14,0.006547487808623854,0.0031538630365008508,0.004343613162132476,0.0077304304359811175,0.00033277343833623034,5
X12.V1.93,0.03302825142283174,0.007875618426619995,0.040374112718092554,0.00973254467511703,0.0011254804856309834,5
X20.V1.171,0.0032102061226072743,0.009909997623679693,0.007959397625697305,0.014930133548052822,0.0005428211227892606,4
X5.V1.53,0.009033378565893705,0.01053065174576464,0.012693163809677922,0.011645052773098538,0.00044906476050412354,5
X19.V1.474,0.13141627331408554,1.5526370537243421,0.31282988975473647,0.25682563977549483,0.004726019436631635,1
X10.V1.75,0.004437550393199253,0.0073122692607476055,0.0018085216013062945,0.007319852318829514,0.0001982127313967594,5
X9.V1.792,0.03257875156727377,0.026197782412589972,0.0077220503730152865,0.024840152143680332,0.0019146571765612432,3
X11.V1.542,0.00840891879935765,0.013358091682284542,0.0027506247406854666,0.000840215154539301,7.02513776181993e-05,3
X21.V1.182,0.05326937408516905,0.019730463756271067,0.001929146121223529,0.0012035516703036426,0.0002388096953775643,3
X5.V1.916,1.1735446301177501,0.3569166613163839,0.490362239884017,7.040333051813585,0.17013129293736248,1
X23.V1.651,0.01717435214272997,0.007928405961755175,0.023165920506812238,0.025211117786310702,0.006329703928148478,4
X18.V1.842,0.0893938858372199,0.014055820418410758,0.014480130418077273,0.007610691149681725,0.001488581646074663,3
X6.V1.313,0.011060420533657526,0.007460446417190098,0.0017471937471799106,0.000825765863427499,7.773662072957914e-05,3
X3.V1.633,0.05300327537555205,0.008999376489430883,0.003617672619892431,0.001792439965791633,0.00012682528152977216,2
X3.V1.123,0.004315493733879322,0.007125139660697751,0.0009462578477638135,0.0004720981057447436,5.421017760802573e-05,2
X1.V1.251,0.002710135788749169,0.0011561558614211053,0.022386168629727417,0.006968965790063961,0.00016216094987805496,4
X1.V1.10,0.07018655983938547,0.0037552924456623615,0.0020321527269707693,0.005383417060837085,0.00042292611206064354,5
X10.V1.10,0.00733974656605901,0.0068741013782882806,0.003329400764195161,0.006387645732509344,0.00028229755660068556,5
X17.V1.872,0.00457533154190337,0.0017100411162656135,0.0019312820260632406,0.0014940976663237156,4.5888406360988484e-05,3
X8.V1.443,0.026245654304441434,0.014907372295555332,0.007574450013526329,0.008950781682919216,0.000477965283362675,2
X2.V1.691,0.006801264849676201,0.0029282759275649347,0.03061479998501273,0.03430512088645711,0.0017244216823082345,4
X16.V1.842,0.03173638239497924,0.012100184918764781,0.011360858559218298,0.018510682670619387,0.0011368524394058355,3
X16.V14,2.425321904865477,1.379025563698667,1.6575060803300308,1.223913043870576,0.0074623051087189,1
X17.V1.902,0.057690071488569916,0.016321074763206003,0.12408909362153961,0.05937165040066972,0.0021500604389286743,3
X3.V1.342,0.02218607767218616,0.02615394874959976,0.003490527723546988,0.0014892661389174775,0.00018164802093421868,3
X12.V1.721,0.023389119295981677,0.017519061148962827,0.03716228829268144,0.018347745844574846,0.0008077071262123011,4
X18.V1.132,0.007098452882916895,0.004874739720030067,0.0009554859334052628,0.0017897351253304064,0.00015863514861357337,3
X4.V1.492,0.09987739082582703,0.014209145015339963,0.030178276164402686,0.020516872165257403,0.0015120572478302618,3
X9.V1.315,0.058219335559068455,0.04443455624872503,0.020210002392639675,0.033633718405599276,0.0004396301602821939,2
X16.V1.293,0.027364476187171593,0.01751230942506118,0.0010627877208696048,0.0028525415993040253,0.0001963925365801203,2
X23.V1.15,0.015049961491740035,0.005136204751270762,0.0020624296188072907,0.010185964088388764,0.0007212669737664002,5
X20.V1.251,0.003533262873125719,0.011710215949219342,0.07265180032918239,0.01260755475975265,0.00014976283009695367,4
X2.V1.861,0.027215024681618828,0.01174183688021517,0.005051644050163652,0.035102653221465066,0.006969018794468631,4
X14.V1.916,1.063617511475045,0.5530293542241499,0.6070996675566888,8.130725904345248,0.11592716758773214,1
X16.V1.554,0.30303088386825905,0.13663571455337026,0.09668182480914658,0.03555031154932661,0.0024740131496929895,1
X22.V1.192,0.0041332106729589126,0.01036289432690437,0.003309238953195702,0.0016772254926202437,7.735106938133432e-05,3
X3.V1.64,0.004295393689968524,0.004540226862468287,0.008726412005841545,0.02233283138652086,0.00041918389855823953,5
X22.V1.402,0.004181557596837731,0.003321809874381109,0.00036865590858000275,0.0007572247120311521,0.00011119038516676656,3
X21.V1.99,0.0254944909601573,0.0013134986258551864,0.013217294722603553,0.0067609475159863645,0.00045155191066423,5
X3.V1.31,0.006869249563122066,0.005284136259990252,0.0027871761251025114,0.003511154977651093,0.000365881858282549,5
X5.V1.704,0.15008390849852415,0.09021832295868323,0.09846651909849673,0.047322656657880935,0.0030016724499729495,1
X22.V1.704,1.2546356888781396,0.029979055069778996,0.09268347595123763,0.044417250167289354,0.004133884677501722,1
X5.V1.484,0.12707213262648598,1.8510542885040002,2.7009104855421153,2.423348118520931,0.16826703871858162,1
X8.V1.401,0.002053708786390129,0.004028235827896942,0.5321433381019489,0.02488594578622256,0.0006372831370403693,4
X14.V1.923,0.006952035849511267,0.0012278928690312974,0.001996597884315601,0.0012523910652099234,0.00016604569880360022,2
X4.V1.33,0.010098548042413145,0.005437730037177849,0.02418150754066551,0.007469860112507559,0.0008372462927737792,5
X5.V1.642,0.022017305096151286,0.003000907240167168,0.0008356144081430827,0.001289440635009095,5.926276622706081e-05,3
X19.V1.20,0.004386408698536558,0.0010404963768648428,0.0024776426626182367,0.0024562911396400714,0.00023699253103604334,5
X22.V1.631,0.01791638868744303,0.09661404927234593,0.051015115916532225,0.14029945358705573,0.0015578826772766612,4
X4.V1.115,0.018355992266126747,0.010998265195236232,0.004159738975899516,0.0007066482070382557,0.00015343633880719265,2
X6.V1.751,0.025042080935361092,0.008581016887174789,0.004947641452708731,0.08221455824823708,0.0013497179515394296,4
X5.V1.992,0.009588116981849772,0.003383676727437515,0.005572023335354646,0.001310861662468008,0.0001791633250066688,3
X23.V1.553,0.009583031225108302,0.0069709245948068365,0.0019993278577493845,0.0026881656852089184,5.4188853752480215e-05,2
X6.V1.382,0.021242491350957512,0.002960916754508107,0.012904758239786969,0.012230331701866992,0.0002475693964717929,3
X6.V1.862,0.03990262398673008,0.003641143842481137,0.0010988889229744708,0.0020066502812997,2.9278005278950498e-05,3
X23.V1.344,2.4012966964513645,0.4534357836601573,1.552759096424555,5.483863911861315,0.05179282808941703,1
X20.V1.831,0.017896318472854555,0.011219195353645864,0.00963502011950333,0.030667603021357515,0.0014650592658391058,4
X10.V1.411,0.004058297499580993,0.0012504768073858749,0.01317208079484613,0.004952147264837562,0.00029259292083704956,4
X5.V1.631,0.012701308387898609,0.010408544055351203,0.04366339039761019,0.07292584296955462,0.0008722632550752704,4
X6.V1.242,0.01228701398642341,0.00858314542021622,0.001261107924386728,0.0015526642901557987,0.000153536111584522,3
X21.V1.517,0.8614563271583852,0.3901297435560314,0.2790375253606785,0.3946717026975821,0.0032960654575977084,1
X17.V1.964,0.4281362894520745,8.983648894944865,1.9394589433643743,0.7870275968099603,0.007906820718943719,1
X12.V1.813,0.006340420480351994,0.002358636903735835,0.0022805622552167916,0.0014783133028661685,0.00018905145761947416,3
X15.V1.703,0.012187009066513634,0.0073447177715483414,0.0001531772209492238,0.0005431135711578458,4.225057941635417e-05,2
X1.V1.693,0.15234030871872448,0.026422257491652272,0.003704604546552266,0.005864123785901973,0.00037053174149538544,2
X10.V1.663,0.21974138728075243,0.014121653558056096,0.010082313092663345,0.003651353210849486,0.0003152586887704599,2
X12.V1.482,0.057514396987647175,0.0109899819085068,0.0006363343254130828,0.003283884663987918,8.382818506686182e-05,3
X18.V1.251,0.0037228956309725563,0.0031056492343156245,0.003262313447742104,0.0026826098772059093,0.00014119044675140269,4
X16.V1.724,2.568345106556589,1.1129635834838887,0.39776738250246624,0.140037134543276,0.0031536895584588992,1
X18.V1.213,0.00624015750115234,0.005539968446880934,0.0025206520887443226,0.0009141573042652821,6.78656720646134e-05,3
X1.V1.492,0.11123397643991742,0.040025558396225666,0.052520339213174186,0.017509730870349616,0.0016531057920138854,3
X7.V1.993,0.010667623475732428,0.0007851589499393924,0.00038239942367510944,0.0013390910478210862,8.534789309695896e-05,2
X3.V1.781,0.045508895965918325,0.004079825318133509,0.02305106250382008,0.03390001034818202,0.001791910430408823,4
X22.V1.921,0.01526723149145491,0.01803583427535014,0.05008282862435919,0.029110078143403377,0.0004008556190630957,4
X21.V1.792,0.02986727199523309,0.032784722131180576,0.0062488448590548125,0.012272157990799289,0.0011498677162716771,3
X8.V1.964,0.3654955761995867,9.071978677762274,1.710731649885047,0.8035634637605877,0.0019036760189093881,1
X15.V1.584,2.7448116733652803,2.916827194563369,1.3730794405286508,0.4687332785666929,0.0023610787167672614,1
X14.V1.771,0.0804818859133164,0.012359044308260507,0.007647192650185006,0.023071044561915503,0.004830079084737097,4
X17.V1.704,0.2245094911995623,0.054748682414922735,0.05327234062821236,0.03233211986753243,0.005362821329703428,1
X13.V1.17,0.0021099085911471783,0.011243323792080108,0.007340696438276205,0.007993896118023338,0.0006370033343959693,5
X20.V1.252,0.004227506539225606,0.0018033997632284934,0.00041163984884785474,0.0003595857341013866,5.370254915611909e-05,3
X12.V1.817,0.09054021615917422,2.4257792066833384,0.8494426938640973,0.2649833146281371,0.0022212617562729423,1
X17.V1.871,0.03518597422293881,0.007957857664045933,0.0174673617099384,0.031756114776923305,0.002386755552800248,4
X3.V1.48,0.012022924090413598,0.005432307700520704,0.00888918415383545,0.007828052024272128,0.0004208080094204038,5
X12.V1.66,0.07678299391505154,0.01222544548799124,0.01892166189456365,0.014339016840028399,0.00045931076299814843,5
X13.V1.453,0.027962686187962126,0.00493980349392373,0.012230996364328547,0.004607855132179964,0.000330463353425859,2
X15.V1.844,2.719282755171639,0.765740545744179,0.2097906948577899,3.172948984978403,0.05625995245287246,1
X17.V1.383,0.02643853475446257,0.009965267689394175,0.0032983298077788625,0.0012255748898405592,5.8172772286537256e-05,2
X10.V1.36,0.01885984335037722,0.0038771822208120478,0.037602536593718344,0.02477152895101489,0.0003508179702171092,5
X4.V1.953,0.04388149989186196,0.01516546549149395,0.016270898157258167,0.0059423591116278115,0.0006230277392987422,2
X8.V1.91,0.007707698397649547,0.006125458874122707,0.011952364279745517,0.007638351313734949,0.0005059755846033353,5
X14.V1.922,0.009233936439929528,0.004516355735121945,0.0002005159083190271,0.0005565425980344657,2.9265758386403927e-05,3
X22.V1.262,0.012369464280582849,0.005614162431490268,0.003052075136957674,0.0009243989144655249,4.9686153054503856e-05,3
X20.V1.68,0.015458314845741701,0.004092374807640667,0.01059414013228321,0.021704638475492925,0.0005551445215526873,5
X5.V1.134,0.07598573641568737,0.248572892086807,0.07322465886728549,0.05281191027961832,0.0012936878004802315,1
X14.V1.415,0.029720261205444458,0.006017621669738102,0.0008382639183834506,0.0010848184811231851,5.7256470203424145e-05,2
X13.V1.974,0.03670630693106328,1.6371855076749164,0.27942216232038686,0.13618984707034493,0.005803326494488799,1
X3.V1.691,0.003514472274327416,0.004312947411013868,0.04508410471674028,0.02478627670122909,0.0025534417252831296,4
X17.V1.854,0.13564497519326182,0.15723187528630475,0.18465749667023834,0.32336160836926797,0.009388249045481894,1
X10.V1.162,0.024513562277963693,0.01867670775860645,0.015004574655834895,0.024009594877872922,0.0006028030258060163,3
X1.V1.11,0.012759045212756013,0.0043052453845589846,0.00670769858544595,0.005433161554555163,0.00028856958783485547,5
X13.V1.541,0.006276836788618017,0.006714456720906913,0.006403939023589946,0.006366045547210329,0.00020170190814719732,4
X13.V1.310,0.08516862676855028,0.014118436322934358,0.004246766487261146,0.019706060220945707,0.0014449953335510903,4
X2.V1.942,0.12953816653355527,0.007901022937016711,0.001486975889557135,0.001694586713109712,0.00011239758261773432,3
X12.V1.743,0.003926592871156604,0.002201438405216812,0.001806212049819905,0.0012753332163578047,3.163730473808129e-05,2
X3.V1.661,0.017490355976326852,0.0031418631666661357,0.02272210188791811,0.03262246752200265,0.0022768339620443333,4
X19.V1.38,0.008556505597559827,0.003414549153173517,0.010052470334330536,0.0032292013320270544,0.0004095602357359947,5
X17.V1.83,0.007840768120639602,0.011780211077319854,0.007635490735290497,0.00439456542771323,0.00019045305761228467,5
X15.V1.372,0.014883443358667977,0.0035906763363068497,0.002573644895491686,0.0022449498201130525,0.0003595991654945959,3
X6.V1.521,0.0011035871071509557,0.007831624378635185,0.12168402113051008,0.004990775815305775,8.571322006931536e-05,4
X4.V1.764,0.17376850685229187,0.027127104024576503,0.02267666866752902,0.014798522307805952,0.0002493144940863472,1
X6.V1.481,0.010122886107605263,0.013832627240332717,0.02486186147860377,0.005077102129160516,0.00011476943180648008,4
X6.V1.19,0.003221689175653891,0.0015915793992373989,0.002867196559195223,0.0015104531071386926,0.0004903577202152061,5
X7.V1.771,0.02170413261009007,0.007462904363180749,0.004279476305178147,0.031240639325975192,0.0052526456952109,4
X8.V1.714,0.020010629574559378,0.0036218934980949817,0.0010196456791330816,0.0011818659814671808,5.6664834111722615e-05,2
X14.V1.70,0.01773268172293435,0.01137842061219848,0.032104030798159953,0.005424448575143607,0.0005008182779268393,5
X15.V1.853,0.026865358362205338,0.02237939973967173,0.019804165434309524,0.007984012702711374,0.0006668826742446013,2
X23.V1.942,0.09572405298500485,0.018908374991081164,0.00518794677781407,0.001499967681903526,0.0002605053679396611,3
X6.V1.951,0.034492488334049644,0.0028894426942563138,0.042901764910917295,0.016003430790184407,0.0006147213781070647,4
X12.V1.24,0.018608711702660305,0.008545752939018646,0.014061777959570494,0.022362844507166028,0.0005648413301824477,5
X23.V1.61,0.042429595109411924,0.0011104811681651658,0.02129029253588556,0.013449050483630414,0.0006903529520027425,5
X23.V1.816,0.26935243780421103,1.7551114179646423,0.7648867358541359,0.3959113261419389,0.014748517179010516,1
X16.V1.234,0.43141646619466556,0.45957998515372767,0.4288872122862308,0.17922374629259336,0.009589178430779033,1
X12.V1.753,0.3601013630905111,0.09655508755411611,0.03902080403144354,0.019270195758837386,0.0007304761920459585,2
X5.V1.65,0.005504266744869489,0.004525382315227575,0.0008710176412130355,0.002602896828203582,0.0001272088014332525,5
X22.V1.562,0.0024491638164223974,0.004956054722181516,0.0004473375802612294,0.0005377463360860345,4.5480990353027056e-05,3
X12.V1.11,0.015408148903184878,0.007707990239227389,0.0011760462068204152,0.004822483319641342,0.0003893928549289086,5
X12.V1.142,0.12024616804638258,0.0387981633777192,0.0038391291728055534,0.012252281318808775,0.0024209580836345754,3
X12.V1.981,0.0056675727403531755,0.029226463506498785,0.04558107470767444,0.015217655115572458,0.00310161936640985,4
X17.V1.883,0.054384096562429304,0.021260015625790007,0.02079926872625204,0.011008177784097403,0.000414061344376887,2
X8.V1.941,0.0028161720958273253,0.011944852577444178,0.1342681682209298,0.010713166375103401,0.0008599123698237095,4
X18.V1.96,0.009288202428816533,0.0015979935442101707,0.02427697612962672,0.006723558194258441,0.0002086346981549342,5
X9.V1.732,0.002664157403606931,0.002025938281521712,0.0008649180962348364,0.0003778081141001902,4.894091327316629e-05,3
X14.V1.610,0.09054463062534895,0.009244197540177797,0.03159927370500905,0.005714464612398392,0.0002867226434690825,4
X15.V1.984,0.572549849632637,0.7826238552495892,1.5489644127074333,1.1572985472919937,0.016807364245282667,1
X23.V1.812,0.08183019500671898,0.009660260557060752,0.0026420558198190077,0.0030738621280845596,0.0006315341121020536,3
X5.V1.674,0.1499301376593004,2.09868371105304,4.001054211748024,3.009025376387926,0.12412706934385401,1
X4.V1.401,0.02220537215269714,0.01060869595598081,0.3410499282248434,0.011429978390685996,0.0006438763934379404,4
X20.V1.444,1.0322272474949956,0.07199512423403366,0.11686116280996403,0.11439077965651398,0.005233530271187608,1
X11.V1.351,0.009320209172235123,0.002519394238883455,0.006464110355397408,0.016022442735133167,0.00018308096134475436,4
X7.V1.152,0.02723566466699187,0.0049630969245459825,0.0006632194943671647,0.0006423991344034117,0.0001580980110901314,3
X7.V1.211,0.002378671909014968,0.007917908868974205,0.018014369551757965,0.012310070903369642,0.00018521589336207832,4
X5.V1.454,0.3591047449834966,1.0911599169934076,0.691474174653725,0.3590611866779149,0.0023308897147162467,1
